15:23:42:80,44,35,35.1445275684,33.4098154306
15:23:49:57,43,35,35.1445275684,33.4098154306
15:23:49:68,43,35,35.1445275684,33.4098154306
15:23:53:05,43,35,35.1445275684,33.4098154306
15:23:54:94,43,35,35.1445275684,33.4098154306
15:23:55:01,43,36,35.1445275684,33.4097376466
15:23:59:51,42,36,35.1445275684,33.4097376466
15:23:59:60,42,36,35.1445275684,33.4097376466
15:24:02:94,42,36,35.1445275684,33.4097376466
15:24:05:35,41,36,35.1445275684,33.4097376466
15:24:05:45,41,37,35.1445172601,33.4098024666
15:24:09:78,41,37,35.1445172601,33.4098024666
15:24:09:87,41,37,35.1445172601,33.4098024666
15:24:13:38,41,37,35.1445172601,33.4098024666
15:24:15:51,40,37,35.1445172601,33.4098024666
15:24:15:62,40,38,35.1445275684,33.4097376466
15:24:19:77,40,38,35.1445275684,33.4097376466
15:24:19:82,40,38,35.1445275684,33.4097376466
15:24:19:96,40,38,35.1445275684,33.4097376466
15:24:23:00,40,38,35.1445275684,33.4097376466
15:24:25:09,39,38,35.1445275684,33.4097376466
15:24:25:30,39,39,35.1445275684,33.4098024666
15:24:31:79,39,39,35.1445275684,33.4098024666
15:24:31:84,39,39,35.1445275684,33.4098024666
15:24:32:22,39,39,35.1445275684,33.4098024666
15:24:34:96,38,39,35.1445275684,33.4098024666
15:24:37:50,38,39,35.1445275684,33.4098024666
15:24:37:61,38,40,35.1445275684,33.4096987545
15:24:43:21,37,40,35.1445275684,33.4096987545
15:24:43:24,37,40,35.1445275684,33.4096987545
15:24:43:29,37,40,35.1445275684,33.4096987545
15:24:45:71,37,40,35.1445275684,33.4096987545
15:24:48:44,37,40,35.1445275684,33.4096987545
15:24:48:54,37,41,35.1445172601,33.4098283947
15:24:55:88,36,41,35.1445172601,33.4098283947
15:24:56:19,36,41,35.1445172601,33.4098283947
15:24:59:19,36,41,35.1445172601,33.4098283947
15:25:01:71,35,41,35.1445172601,33.4098283947
15:25:01:76,35,42,35.1445378767,33.4097635746
15:25:05:68,35,42,35.1445378767,33.4097635746
15:25:05:90,35,42,35.1445378767,33.4097635746
15:25:08:95,35,42,35.1445378767,33.4097635746
15:25:10:64,34,42,35.1445378767,33.4097635746
15:25:10:72,34,43,35.1445275684,33.4097635746
15:25:14:20,34,43,35.1445275684,33.4097635746
15:25:14:32,34,43,35.1445275684,33.4097635746
15:25:17:32,34,43,35.1445275684,33.4097635746
15:25:19:12,33,43,35.1445275684,33.4097635746
15:25:19:30,33,44,35.1445275684,33.4098413587
15:25:26:16,33,44,35.1445275684,33.4098413587
15:25:26:78,33,44,35.1445275684,33.4098413587
15:25:29:15,32,44,35.1445275684,33.4098413587
15:25:31:58,32,44,35.1445275684,33.4098413587
15:25:32:00,32,45,35.1445172601,33.4097895026
15:25:36:60,31,45,35.1445172601,33.4097895026
15:25:36:82,31,45,35.1445172601,33.4097895026
15:25:39:77,31,45,35.1445172601,33.4097895026
15:25:40:72,31,45,35.1445172601,33.4097895026
15:25:41:01,31,46,35.1445378767,33.4097635746
15:25:44:87,31,46,35.1445378767,33.4097635746
15:25:44:91,31,46,35.1445378767,33.4097635746
15:25:48:07,30,46,35.1445378767,33.4097635746
15:25:49:65,30,46,35.1445378767,33.4097635746
15:25:49:78,30,47,35.1445172601,33.4098283947
15:25:56:32,29,47,35.1445172601,33.4098283947
15:25:56:40,29,47,35.1445172601,33.4098283947
15:25:59:89,29,47,35.1445172601,33.4098283947
15:26:02:19,29,47,35.1445172601,33.4098283947
15:26:02:38,29,48,35.1445172601,33.4097246826
15:26:09:59,28,48,35.1445172601,33.4097246826
15:26:09:79,28,48,35.1445172601,33.4097246826
15:26:12:83,28,48,35.1445172601,33.4097246826
15:26:15:44,27,48,35.1445172601,33.4097246826
15:26:15:53,27,49,35.1445172601,33.4097895026
15:26:23:24,26,49,35.1445172601,33.4097895026
15:26:23:63,26,49,35.1445172601,33.4097895026
15:26:26:27,26,49,35.1445172601,33.4097895026
15:26:29:11,26,49,35.1445172601,33.4097895026
15:26:29:21,26,50,35.1445172601,33.4097117186
15:26:36:70,25,50,35.1445172601,33.4097117186
15:26:36:87,25,50,35.1445172601,33.4097117186
15:26:39:67,25,50,35.1445172601,33.4097117186
15:26:42:25,24,50,35.1445172601,33.4097117186
15:26:42:43,24,51,35.1445172601,33.4097376466
15:26:48:45,24,51,35.1445172601,33.4097376466
15:26:48:66,24,51,35.1445172601,33.4097376466
15:26:51:69,23,51,35.1445172601,33.4097376466
15:26:51:72,23,52,35.1445172601,33.4097506106
15:26:54:74,23,52,35.1445172601,33.4097506106
15:26:54:94,23,52,35.1445172601,33.4097506106
15:26:58:03,23,52,35.1445172601,33.4097506106
15:26:59:28,22,52,35.1445172601,33.4097506106
15:26:59:59,22,53,35.1445275684,33.4097506106
15:27:06:31,22,53,35.1445275684,33.4097506106
15:27:06:43,22,53,35.1445275684,33.4097506106
15:27:09:40,21,53,35.1445275684,33.4097506106
15:27:10:86,21,53,35.1445275684,33.4097506106
15:27:10:96,21,54,35.1445172601,33.4098543227
15:27:15:98,21,54,35.1445172601,33.4098543227
15:27:16:18,21,54,35.1445172601,33.4098543227
15:27:18:91,20,54,35.1445172601,33.4098543227
15:27:21:53,20,54,35.1445172601,33.4098543227
15:27:21:63,20,55,35.1445172601,33.4097117186
15:27:31:71,19,55,35.1445172601,33.4097117186
15:27:31:93,19,55,35.1445172601,33.4097117186
15:27:34:95,18,55,35.1445172601,33.4097117186
15:27:37:38,18,55,35.1445172601,33.4097117186
15:27:37:44,18,56,35.1445275684,33.4097895026
15:27:41:99,18,56,35.1445275684,33.4097895026
15:27:42:09,18,56,35.1445275684,33.4097895026
15:27:45:22,17,56,35.1445275684,33.4097895026
15:27:45:72,17,56,35.1445275684,33.4097895026
15:27:45:83,17,57,35.1445172601,33.4098413587
